baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_ID	condition
SUPT7L	2602.08179163443	0.319409320149354	0.0242864742019502	13.1517369500965	1.66309595175673e-39	8.54265725572638e-39	SUPT7L	UNCHANGED
SUPV3L1	985.979354946753	-0.278956115132209	0.0488460609350293	-5.71092345610534	1.1236477919376e-08	2.11010490288954e-08	SUPV3L1	UNCHANGED
SURF1	701.922676863518	-0.417663574056729	0.041854155504253	-9.97902284790547	1.88312092513903e-23	6.17050291125034e-23	SURF1	UNCHANGED
SURF2	236.910243646031	-1.07449065821078	0.0423014197523513	-25.4008178567353	2.46993699247482e-142	5.19974187315405e-141	SURF2	UNCHANGED
SURF4	7863.45285841098	-0.432654523361868	0.0461943044854901	-9.36597115555159	7.53540790344697e-21	2.27564727740485e-20	SURF4	UNCHANGED
SURF6	1008.76716915393	-0.362449928751038	0.0362358694957179	-10.00251777576	1.48570780472707e-23	4.8932780460733e-23	SURF6	UNCHANGED
SUSD1	2279.7168021107	0.00411006641279235	0.0506978371487611	0.0810698570973021	0.935386397312531	0.942821763813028	SUSD1	UNCHANGED
SUSD2	29.855386958188	0.114364670034774	0.103679984940458	1.10305446225182	0.270003514707139	0.301154579920359	SUSD2	UNCHANGED
SUSD3	394.787988274903	-0.591592295214007	0.133344666708445	-4.43656510468101	9.14056986540264e-06	1.46865941332276e-05	SUSD3	UNCHANGED
SUV39H1	681.385659015893	0.101103819393695	0.0463704959929248	2.18034802580333	0.0292316736381074	0.0364476790559754	SUV39H1	UNCHANGED
SUV39H2	368.958179441609	1.7148616819065	0.0660125122775108	25.9778278805292	8.81889908079578e-149	1.99109926451507e-147	SUV39H2	UNCHANGED
SUZ12	3633.40305557871	-0.241337433593394	0.0347652754020052	-6.94191059333515	3.86832022768756e-12	8.48261252421733e-12	SUZ12	UNCHANGED
SV2A	1075.05636030898	0.452395258730745	0.113746226296955	3.97723312199991	6.97218043436825e-05	0.000106412354985005	SV2A	UNCHANGED
SVIL	2843.90511501345	-0.856985118314614	0.0752630181198595	-11.3865367045184	4.88002909007489e-30	1.95434143324519e-29	SVIL	UNCHANGED
SVIP	1150.32413876445	-1.34889470364951	0.0786590458699225	-17.1486278371614	6.43541430522775e-66	5.59634712906767e-65	SVIP	UNCHANGED
SVOPL	77.9662170746191	-1.24012197570158	0.167030968579345	-7.42450328971473	1.13203930054101e-13	2.6525329979372e-13	SVOPL	UNCHANGED
SWAP70	2464.47182773555	-0.0687125990402731	0.058274861454171	-1.17911218191931	0.238353508437262	0.26757720913201	SWAP70	UNCHANGED
SYAP1	1895.18212178799	-1.56872442742475	0.0733780198862214	-21.3786693870615	2.11061816992163e-101	2.98912871986953e-100	SYAP1	UNCHANGED
SYCE1L	37.127328117002	-4.2516713623321	0.117359658278843	-36.2277074139927	2.23033854033531e-287	1.01341007426486e-285	SYCE1L	DOWN
SYCE2	82.7137616324935	-0.960786655112089	0.0899151687645365	-10.6854790833806	1.19032875708131e-26	4.32252250948108e-26	SYCE2	UNCHANGED
SYCP2	321.563601537278	-0.63718407448743	0.16285444864634	-3.91259851839333	9.13082682969469e-05	0.000138351627869697	SYCP2	UNCHANGED
SYF2	2919.59520837472	-0.869611202943447	0.052015041757777	-16.7184563071783	9.6178360836982e-63	7.92762679461292e-62	SYF2	UNCHANGED
SYK	10333.3270205412	-0.233392611029022	0.0559356459005233	-4.17252017513287	3.01248915111881e-05	4.69436899013298e-05	SYK	UNCHANGED
SYMPK	4184.11225097027	0.544248141246296	0.0274387999073674	19.8349834206912	1.48565395990174e-87	1.78229443704384e-86	SYMPK	UNCHANGED
SYN1	86.6046890023939	-0.928671548477542	0.170572298469206	-5.44444529863211	5.19670701612515e-08	9.44816438993743e-08	SYN1	UNCHANGED
SYN2	49.2313280976642	-0.976396597237418	0.137319991903877	-7.11037470728143	1.1572832129643e-12	2.59354160242e-12	SYN2	UNCHANGED
SYNCRIP	7762.94114393296	0.214313978003168	0.0321889275412285	6.65800305799777	2.77573002565516e-11	5.86160649298402e-11	SYNCRIP	UNCHANGED
SYNE1	4193.59132075775	-0.861411734175116	0.104224157665564	-8.26499108718369	1.39705181035096e-16	3.65694910990812e-16	SYNE1	UNCHANGED
SYNE2	2165.55306575194	-0.685996220217016	0.144031474062844	-4.76282163103948	1.90904576133528e-06	3.19003126376972e-06	SYNE2	UNCHANGED
SYNGAP1	2746.92603474069	0.064465025350457	0.0720855140359762	0.894285436020947	0.371169190280624	0.405611786753202	SYNGAP1	UNCHANGED
SYNGR1	1821.72430045753	0.484650806504715	0.0767209348487281	6.31706075349979	2.66584802636462e-10	5.38852135820318e-10	SYNGR1	UNCHANGED
SYNGR2	3335.51594786385	-0.527517626848632	0.0500635892988814	-10.5369517894399	5.83598933374388e-26	2.06762390138002e-25	SYNGR2	UNCHANGED
SYNJ1	1524.13627457997	-0.135361346099894	0.0621627527523068	-2.17753140114714	0.02944094154146	0.0366918248582424	SYNJ1	UNCHANGED
SYNJ2	1138.73912498344	-0.437544174704038	0.0961128784366113	-4.55239903144311	5.3037617162823e-06	8.654424886437e-06	SYNJ2	UNCHANGED
SYNJ2BP	533.325069940787	2.05260254403673	0.0511275030083659	40.1467394897198	0	0	SYNJ2BP	UP
SYNM	84.6445039032585	-0.226191175589917	0.145719488259503	-1.55223696083195	0.120605535320442	0.140333265329643	SYNM	UNCHANGED
SYNPO	105.216161722014	0.466346766462831	0.111406530283092	4.18599129941314	2.83924224024729e-05	4.43263230206109e-05	SYNPO	UNCHANGED
SYNPO2	43.0714617729168	1.35220838612913	0.146950709246831	9.20178196525645	3.52062118639342e-20	1.04270434648616e-19	SYNPO2	UNCHANGED
SYNRG	2666.2664963716	0.582449728118252	0.0500265052573198	11.6428226421639	2.49615455036503e-31	1.03618444506017e-30	SYNRG	UNCHANGED
SYP	40.5294481992657	-0.548887361282855	0.0898654574904212	-6.10787922980709	1.00963702756941e-09	1.98809891398419e-09	SYP	UNCHANGED
SYPL1	3049.95944112266	0.45543515600517	0.0470218864281433	9.68559942190208	3.47165995231077e-22	1.09480774378106e-21	SYPL1	UNCHANGED
SYS1	1087.64721000068	0.0921203617899615	0.0369212736867559	2.49504831744215	0.0125939979905822	0.0163205642409149	SYS1	UNCHANGED
SYT11	1191.93194944507	0.042319357908627	0.0614808795515393	0.688333644822871	0.491242699168708	0.526772510058619	SYT11	UNCHANGED
SYTL1	3350.44881268851	-0.211923875093698	0.0753021799936013	-2.81431261500937	0.00488816666444638	0.00655260694232179	SYTL1	UNCHANGED
SYTL2	311.734109544702	-0.372169167802507	0.109289112391488	-3.40536362368238	0.00066076007147535	0.000947629015621293	SYTL2	UNCHANGED
SYTL3	617.594929597764	-1.41014574450143	0.124597649581319	-11.317595068927	1.07377271836491e-29	4.26730739568852e-29	SYTL3	UNCHANGED
SYTL4	260.349592314842	0.358151585938949	0.185006806124156	1.93588329771282	0.0528819958238299	0.0640113402662743	SYTL4	UNCHANGED
SYVN1	2830.72415091515	0.0885766564058403	0.0372442663502616	2.37826288677098	0.0173944199529773	0.0221855145716044	SYVN1	UNCHANGED
TAB1	1319.41474846836	0.570111237699923	0.0394950492339846	14.4350051147513	3.1162258653227e-47	1.89106527887279e-46	TAB1	UNCHANGED
TAB2	6631.59931544665	-0.412834801339305	0.0545838223074154	-7.56331791889223	3.92915690052973e-14	9.3819697832881e-14	TAB2	UNCHANGED
TAB3	2924.33618293504	-0.371988344652935	0.0397082799997446	-9.36802965666928	7.38991304974745e-21	2.23294546432519e-20	TAB3	UNCHANGED
TACC1	7652.91968246223	-0.250376102623779	0.0567160315693791	-4.41455609103224	1.0121747052862e-05	1.62296208809676e-05	TACC1	UNCHANGED
TACC3	3870.60346844779	0.138251056917419	0.0393729386390101	3.51132177826428	0.000445884327054895	0.000647021768001814	TACC3	UNCHANGED
TACO1	405.071082661521	-0.386527826563181	0.0330242170836574	-11.7043751736498	1.2104760170213e-31	5.07116441245381e-31	TACO1	UNCHANGED
TADA1	645.21420090492	0.474004749558583	0.0457132912436896	10.369079466008	3.42811106426212e-25	1.18527429155924e-24	TADA1	UNCHANGED
TADA2A	634.808320898339	-0.443537877476983	0.0475408787796593	-9.32961040818526	1.06260769774736e-20	3.19926475536582e-20	TADA2A	UNCHANGED
TADA2B	1212.89098024629	-0.940070568852339	0.0830780167881253	-11.3155152854673	1.09954378689451e-29	4.36654224183708e-29	TADA2B	UNCHANGED
TADA3	2582.37396291386	-0.396086822358962	0.0483443598054707	-8.19303066485412	2.54729241968552e-16	6.59815293032557e-16	TADA3	UNCHANGED
TAF1	2964.7476691529	0.449247764678	0.0304340207638156	14.761367489508	2.59955910729015e-49	1.64147029907348e-48	TAF1	UNCHANGED
TAF10	2356.93074289474	-1.06325365657718	0.0469444777775715	-22.6491742354661	1.42150194932289e-113	2.28635379902155e-112	TAF10	UNCHANGED
TAF11	1285.59815529251	-0.601175023726871	0.0342734835073123	-17.5405287763822	7.02704878791424e-69	6.43408623276278e-68	TAF11	UNCHANGED
TAF12	881.298699818528	-0.663600080062749	0.0468679193956904	-14.1589404569081	1.64454989872019e-45	9.65741337939887e-45	TAF12	UNCHANGED
TAF13	333.684799219409	-2.01158633760847	0.0694819791455943	-28.9511951493688	2.71072045000315e-184	7.84095663323192e-183	TAF13	DOWN
TAF15	6373.87208536532	-0.603568164410501	0.0326455852228171	-18.4885080261525	2.55526890933034e-76	2.61891047521122e-75	TAF15	UNCHANGED
TAF1A	152.082255749381	0.601100129949697	0.0640174489144145	9.38962954855189	6.02116540307736e-21	1.82543254713813e-20	TAF1A	UNCHANGED
TAF1B	412.854876657757	0.217272509788067	0.043514610175167	4.99309332919316	5.94198256273262e-07	1.01850549900345e-06	TAF1B	UNCHANGED
TAF1C	2225.95048230819	0.131014066283475	0.0403068956495366	3.25041321521326	0.00115237434324776	0.00162472263604164	TAF1C	UNCHANGED
TAF1D	3266.9415199372	-0.646106074617915	0.0525541616974311	-12.2940991493257	9.7436949602583e-35	4.41625077064076e-34	TAF1D	UNCHANGED
TAF2	1554.20750057561	0.471789582696404	0.0317378925659113	14.865183052612	5.54630864589858e-50	3.55361314826816e-49	TAF2	UNCHANGED
TAF3	894.123940175714	0.336494895482621	0.0349550498671323	9.62650308787063	6.17967380736001e-22	1.9303736141295e-21	TAF3	UNCHANGED
TAF4	1061.36316039559	0.330636331834907	0.0384510091092241	8.59889868938679	8.04846952940383e-18	2.20357921712651e-17	TAF4	UNCHANGED
TAF4B	607.880261129672	0.367617205924579	0.0672537255107427	5.46612404194408	4.59982510629905e-08	8.39235281649509e-08	TAF4B	UNCHANGED
TAF5	281.663635769245	0.45723257290328	0.0526980152106694	8.67646667669388	4.08254296510456e-18	1.12766289347683e-17	TAF5	UNCHANGED
TAF5L	1413.22402504723	-0.346281336719061	0.036239853008649	-9.55526327980465	1.23270088795203e-21	3.81242291069679e-21	TAF5L	UNCHANGED
TAF6	1343.91814063138	-0.0466821990941889	0.0372452218380978	-1.25337417231968	0.210069566371975	0.237396626179569	TAF6	UNCHANGED
TAF6L	415.836420414647	0.0793964952947585	0.0354905409264688	2.23711708027376	0.0252786889121328	0.0317183411099768	TAF6L	UNCHANGED
TAF7	3891.52081742463	0.0847233916472706	0.0450916630463317	1.87891476879478	0.0602561319231841	0.0725188299991526	TAF7	UNCHANGED
TAF8	1372.94571468734	-0.104947273416485	0.0317233224434312	-3.30820561445373	0.000938958438831623	0.00133255358868543	TAF8	UNCHANGED
TAF9	2589.80315227526	-0.0460965955632258	0.0375984367573664	-1.22602425895259	0.22018954616495	0.248362329429953	TAF9	UNCHANGED
TAF9B	631.696366136084	0.878021262010197	0.0471625945449493	18.6168990591343	2.34400512535086e-77	2.44372618469897e-76	TAF9B	UNCHANGED
TAGAP	3585.76718033344	-0.738169399101311	0.0858948979646768	-8.59386781511602	8.40897548117417e-18	2.30054886157061e-17	TAGAP	UNCHANGED
TAGLN	419.760921143982	-0.0448186302600849	0.0999138933422104	-0.448572553434373	0.653740036820671	0.684037142729747	TAGLN	UNCHANGED
TAGLN2	23625.6092009478	-0.591848076968523	0.0582119501315381	-10.1671233420485	2.77997684499395e-24	9.35957008171012e-24	TAGLN2	UNCHANGED
TAL1	1101.30278957903	0.199212060748711	0.177409836797639	1.1228918550663	0.261483427146278	0.292159505433418	TAL1	UNCHANGED
TALDO1	10728.6061680923	-0.715979738629932	0.047224617322959	-15.1611549064231	6.39351212025561e-52	4.25388954675945e-51	TALDO1	UNCHANGED
TANC1	445.144463082341	0.148691394210402	0.162931731462893	0.912599362170687	0.361453289911504	0.395708074137632	TANC1	UNCHANGED
TANC2	1307.58411130856	0.0944510273848522	0.090547158838968	1.04311420254309	0.296895403612864	0.329383800075718	TANC2	UNCHANGED
TANK	2378.26141068196	-0.528961968463191	0.053170622463197	-9.94838773665516	2.56301762693682e-23	8.36316792990605e-23	TANK	UNCHANGED
TAOK1	5148.82274282339	-1.03975373581576	0.0446321952347478	-23.2960474013672	4.86170709124882e-120	8.48270653281095e-119	TAOK1	UNCHANGED
TAOK2	2054.39825129042	0.142537427218419	0.0281703477227413	5.05983911243494	4.1961038428461e-07	7.27249084650934e-07	TAOK2	UNCHANGED
TAOK3	6619.09815605483	0.0263744297092862	0.0386869128359441	0.68174035548222	0.495403144858343	0.53099776829961	TAOK3	UNCHANGED
TAP1	3006.22254022755	-0.341815530218916	0.0703363487550981	-4.85972809605277	1.17547081572272e-06	1.97999833881005e-06	TAP1	UNCHANGED
TAP2	2314.93073012568	0.698906641933231	0.0545076562489846	12.8221738014327	1.23197428903816e-37	6.04893274289112e-37	TAP2	UNCHANGED
TAPBP	11363.4386208245	-0.146887606143498	0.0383867862406514	-3.8265148122232	0.000129970332242925	0.000195143394342433	TAPBP	UNCHANGED
TAPBPL	1146.21388415811	-0.166377182515707	0.0518221593377989	-3.21054129433685	0.00132485231551797	0.00185939697564009	TAPBPL	UNCHANGED
TAPT1	2002.83005427458	-0.182302163976595	0.0511472030010356	-3.56426457909935	0.000364877768292315	0.000532591629397362	TAPT1	UNCHANGED
TARBP1	4751.23730087511	0.027080056334839	0.0732332609712719	0.369778103223644	0.711547831727068	0.739345317292394	TARBP1	UNCHANGED
TARBP2	635.256288574512	-0.341132869952991	0.0417865965155714	-8.16369119284149	3.24938976431171e-16	8.37697290303053e-16	TARBP2	UNCHANGED
TARDBP	5986.5959004614	0.0605920387300281	0.0311773983387738	1.94346038985148	0.0519605567978522	0.0629588746533976	TARDBP	UNCHANGED
TARS2	841.96441246875	-0.212021232173704	0.0371317838476187	-5.70996623926811	1.12998586688202e-08	2.12127661875511e-08	TARS2	UNCHANGED
TAS1R3	34.1204607050264	0.677518251737774	0.103210472255293	6.56443321043935	5.22311484358496e-11	1.08968944651414e-10	TAS1R3	UNCHANGED
TAS2R14	66.5082608900705	0.603607588332012	0.0753562355739569	8.01005495742437	1.14657194987999e-15	2.89362812160179e-15	TAS2R14	UNCHANGED
TAS2R31	26.288778183838	1.88221471181438	0.0893256743072723	21.0713742315533	1.45642763874467e-98	2.02839634744708e-97	TAS2R31	UNCHANGED
TAS2R5	54.3251107299242	1.0715789430566	0.0975432885631123	10.9856757839702	4.47874019447123e-28	1.69467945248816e-27	TAS2R5	UNCHANGED
TASP1	291.639612658476	0.39196296241421	0.0547399693250795	7.1604527230641	8.04110586866559e-13	1.81436498029791e-12	TASP1	UNCHANGED
TATDN1	409.42700219886	0.00121822032023959	0.0456459115176459	0.0266884870897724	0.978708195834404	0.98086691256081	TATDN1	UNCHANGED
TATDN2	1592.73387396029	1.45649128986739	0.0414684738738952	35.1228572890468	3.01913561332947e-270	1.29112446522972e-268	TATDN2	UNCHANGED
TATDN3	459.50327525499	-0.125196733924475	0.0432869112401081	-2.8922538092409	0.00382488816647866	0.00518012983798433	TATDN3	UNCHANGED
TAX1BP1	5061.32983335494	-0.712355122496957	0.0418755661268663	-17.0112356293597	6.77927759314703e-65	5.80738587221276e-64	TAX1BP1	UNCHANGED
TAX1BP3	171.744030541132	3.05426125496711	0.0493287586862399	61.9164425846193	0	0	TAX1BP3	UP
TBC1D1	5409.07481545087	-0.542962395212994	0.0511684751917677	-10.6112678397802	2.64140248481448e-26	9.45649839031577e-26	TBC1D1	UNCHANGED
TBC1D10A	354.57934375052	0.0704394282212233	0.0684662841763228	1.02881920741922	0.303564639198752	0.336214949264918	TBC1D10A	UNCHANGED
TBC1D10B	2632.98897686484	0.0689474432282108	0.033882230075196	2.0349145577252	0.041859470932852	0.0512550562006233	TBC1D10B	UNCHANGED
TBC1D10C	2516.73842328616	-1.16556140995685	0.0655869623436186	-17.7712363602132	1.18059830267233e-70	1.11854252742327e-69	TBC1D10C	UNCHANGED
TBC1D12	173.931590721391	-0.595817167321858	0.189710716052319	-3.14066163324977	0.00168566662364574	0.00234736234591454	TBC1D12	UNCHANGED
TBC1D13	1918.8880203297	0.551308339575939	0.0460775445738786	11.9647942327308	5.43321090957887e-33	2.35302482005392e-32	TBC1D13	UNCHANGED
TBC1D14	3808.30930427966	-0.0732793931646306	0.0472417543843258	-1.55115732088357	0.120863987217216	0.140618988648644	TBC1D14	UNCHANGED
TBC1D15	2414.51322316458	-0.170344939711058	0.048336302081192	-3.52416160063143	0.000424825070067983	0.000617284129126096	TBC1D15	UNCHANGED
TBC1D16	500.639565208237	-1.38532342910749	0.124907845611597	-11.0907639333975	1.39094791820303e-28	5.33343426441772e-28	TBC1D16	UNCHANGED
TBC1D17	1089.44077541072	-0.176094168039153	0.0482301178500425	-3.65112456466863	0.00026109456039642	0.000384917693811405	TBC1D17	UNCHANGED
TBC1D19	99.4566174370094	0.279839002611896	0.0668655877835054	4.18509747522069	2.85043757976521e-05	4.4482000296708e-05	TBC1D19	UNCHANGED
TBC1D2	1358.72577196304	-0.128104334379503	0.0886317377067802	-1.44535510296898	0.148358167520317	0.170766921765786	TBC1D2	UNCHANGED
TBC1D20	1992.6309510348	0.125961258208634	0.0310585665283457	4.05560437226473	5.00048370083978e-05	7.69465101974097e-05	TBC1D20	UNCHANGED
TBC1D22A	1203.3105068229	-0.69371420826352	0.0347754387508618	-19.948395568304	1.54775869684174e-88	1.88373979788607e-87	TBC1D22A	UNCHANGED
TBC1D22B	1192.31894237832	-0.0142498969276531	0.0403412287904964	-0.353234082225331	0.723912958746998	0.750548660880016	TBC1D22B	UNCHANGED
TBC1D23	1399.26738649036	-0.064030551306654	0.0423806735485657	-1.51084317320438	0.130828412057652	0.151484798629082	TBC1D23	UNCHANGED
TBC1D24	783.488747793069	0.995861840376279	0.0559952034199804	17.7847704723389	9.27423760550888e-71	8.83280009502833e-70	TBC1D24	UNCHANGED
TBC1D25	891.797699020738	0.0986233515151456	0.0400075631534068	2.46511768629796	0.0136968256209854	0.0176695390635381	TBC1D25	UNCHANGED
TBC1D2B	3682.15703028414	0.352305156397361	0.0466654661625502	7.54959042239444	4.36629162564395e-14	1.04029736022825e-13	TBC1D2B	UNCHANGED
TBC1D3C	34.5042025296954	2.40524351988421	0.0987539799404221	24.3559147827286	5.01839396296109e-131	9.72035278260936e-130	TBC1D3C	UP
TBC1D4	521.627232042425	0.0338073961092001	0.124147943599619	0.272315393464995	0.785379521046898	0.807520618236509	TBC1D4	UNCHANGED
TBC1D5	4884.81191382033	0.0861360085980447	0.0385402261685658	2.23496375504664	0.0254197283551591	0.0318769707581658	TBC1D5	UNCHANGED
TBC1D7	374.337585657085	0.659985592432929	0.0432386091426533	15.2638025486781	1.33251501489546e-52	8.97534048019456e-52	TBC1D7	UNCHANGED
TBC1D8	999.283829996048	-0.178249675100189	0.119281818267695	-1.49435746108563	0.135082213786967	0.156178068421	TBC1D8	UNCHANGED
TBC1D9	581.292253880192	-0.242383981903193	0.153004248895649	-1.58416503889707	0.113156166929196	0.132102344541579	TBC1D9	UNCHANGED
TBC1D9B	7250.07655551843	-0.0592407112179278	0.0379282339864357	-1.56191588670103	0.118307805400691	0.137792013018748	TBC1D9B	UNCHANGED
TBCA	1504.62463018112	-0.706330235856822	0.0433555033448935	-16.2915934855595	1.13239846954462e-59	8.84584907620637e-59	TBCA	UNCHANGED
TBCB	1525.44046716542	-0.973772641804346	0.0373558686455848	-26.0674608063073	8.52976712419716e-150	1.94596465458933e-148	TBCB	UNCHANGED
TBCC	1234.4877652667	-1.01344291095965	0.0560222326292169	-18.0900129001842	3.81997652724788e-73	3.77326485775708e-72	TBCC	UNCHANGED
TBCCD1	556.906831827461	0.538874149680396	0.0372022523236436	14.4849872258385	1.50750684978328e-47	9.21488912381541e-47	TBCCD1	UNCHANGED
TBCD	1842.55955800375	-0.0227899778257722	0.0439981192723549	-0.517976181770381	0.604474887623334	0.636827229208044	TBCD	UNCHANGED
TBCE	620.858873000569	-0.144839184835361	0.0404647425794916	-3.57939222153283	0.000344394248061008	0.000503636754070711	TBCE	UNCHANGED
TBCEL	627.224795892315	0.262922813866857	0.0561874021735691	4.67939081886469	2.87728527833374e-06	4.76416580021704e-06	TBCEL	UNCHANGED
TBCK	1010.67501071781	0.459409017860135	0.0633236774388573	7.25493269565276	4.01861609282461e-13	9.19492414860519e-13	TBCK	UNCHANGED
TBK1	1584.52206133332	-0.510053279067066	0.0481209252515346	-10.5994071477418	2.99875132196037e-26	1.07217649724517e-25	TBK1	UNCHANGED
TBKBP1	1258.59011436055	-0.148234703629869	0.0701177819677447	-2.11408147077527	0.0345083094805945	0.0427046203910444	TBKBP1	UNCHANGED
TBL1X	1668.0232084006	0.17088467571597	0.0889326605756377	1.92150639157626	0.0546678973565624	0.0660484622948497	TBL1X	UNCHANGED
TBL1XR1	4848.28762622155	0.403144753085403	0.0398812083435218	10.1086393775451	5.05818539863185e-24	1.69149070138241e-23	TBL1XR1	UNCHANGED
TBL2	738.365814135822	-0.148959156603998	0.0560014703870552	-2.65991509820125	0.00781603511681606	0.0103201190154836	TBL2	UNCHANGED
TBL3	929.151692998407	-0.0345907224183258	0.0357799007631255	-0.966764068109846	0.333661990807861	0.367311125556201	TBL3	UNCHANGED
TBP	690.831361886548	-0.298859246447307	0.0231242163885405	-12.9240810337431	3.29206413986301e-38	1.64076597098748e-37	TBP	UNCHANGED
TBPL1	510.325071686369	-0.264401038188163	0.0524004501871497	-5.04577798938458	4.51679643562132e-07	7.80844405999532e-07	TBPL1	UNCHANGED
TBRG1	2563.85649415926	0.357969154582731	0.033312042144629	10.7459384515833	6.19288935685526e-27	2.26622343746666e-26	TBRG1	UNCHANGED
TBRG4	1303.89390986198	-0.03353323875593	0.0405166164455544	-0.827641636882276	0.407873480769147	0.442944905487568	TBRG4	UNCHANGED
TBX19	171.822356282392	0.658034378013341	0.0613510423182458	10.7257245052158	7.70806195440834e-27	2.81313305263799e-26	TBX19	UNCHANGED
TBX21	220.708268713787	-0.962871130283402	0.138119057736237	-6.97131262017567	3.13997340386888e-12	6.91047628036129e-12	TBX21	UNCHANGED
TBX6	71.5597696864754	0.0178690120987232	0.0833041766895225	0.214503195503889	0.830154675306072	0.847564528996603	TBX6	UNCHANGED
TBXA2R	158.842433052561	0.916296534779386	0.155114105446005	5.90724184718549	3.47882860822971e-09	6.67780777552279e-09	TBXA2R	UNCHANGED
TBXAS1	3370.56864378299	-0.07550096277596	0.0766901349382063	-0.984493805321838	0.32487277578858	0.358069296540779	TBXAS1	UNCHANGED
TC2N	763.2449053433	-0.370295166943859	0.142608502926939	-2.59658547242144	0.00941554767918277	0.0123438984661563	TC2N	UNCHANGED
TCAP	56.1058756020544	-1.55084616948352	0.0813319287585786	-19.0681100664288	4.64802058025025e-81	5.13542699368074e-80	TCAP	UNCHANGED
TCEA1	1827.77427723581	0.0858509505902632	0.0380785237804971	2.25457665021757	0.0241599144490266	0.0303599754628526	TCEA1	UNCHANGED
TCEA2	475.932131657698	-0.961253570036775	0.0598765510010026	-16.0539235137421	5.36618676318997e-58	4.07508820700464e-57	TCEA2	UNCHANGED
TCEA3	47.2382864108684	-0.892263824207659	0.140558587632247	-6.34798513017324	2.1815316284161e-10	4.42597254100048e-10	TCEA3	UNCHANGED
TCEAL1	343.015394265814	0.0710417983885521	0.0538702651897986	1.31875716850945	0.187250307660921	0.213104216765012	TCEAL1	UNCHANGED
TCEAL3	580.572983687593	-1.32334790396747	0.0745226758837688	-17.7576541404856	1.50390002053043e-70	1.42237898732735e-69	TCEAL3	UNCHANGED
TCEAL4	1292.84581682136	-0.58599929091229	0.0736519868845252	-7.95632698722773	1.77221658294488e-15	4.44480723022398e-15	TCEAL4	UNCHANGED
TCEAL8	975.089003048166	-0.19356381039232	0.0440625308139976	-4.39293446873072	1.11830844084277e-05	1.78972021534934e-05	TCEAL8	UNCHANGED
TCEANC	162.144772902595	-0.304981029929332	0.0527010032694971	-5.78700614805662	7.16519572727917e-09	1.3581863272376e-08	TCEANC	UNCHANGED
TCERG1	4300.28128092408	-0.114706592302716	0.0393358377813901	-2.91608362176499	0.0035445548604555	0.00480763317826707	TCERG1	UNCHANGED
TCF12	3779.8673644375	0.140924050448116	0.0360600370067433	3.90803954032999	9.30480807745309e-05	0.000140909501575651	TCF12	UNCHANGED
TCF19	1245.09704816499	-0.12603361035225	0.0762998978268196	-1.65181886138711	0.0985714824945801	0.115907053763575	TCF19	UNCHANGED
TCF20	2771.84994826176	0.132481255421664	0.0361467484770966	3.66509467665139	0.000247247100697653	0.000365144858221547	TCF20	UNCHANGED
TCF25	3993.04087468805	-0.318776475023205	0.0368969014889328	-8.63965433842248	5.63833489558272e-18	1.55189404432937e-17	TCF25	UNCHANGED
TCF3	3784.49119225488	-0.126365925279209	0.0532509574944928	-2.37302634966287	0.0176430052361744	0.022489418129805	TCF3	UNCHANGED
TCF4	2809.24058297122	0.316270662473637	0.123543164540203	2.56000130521764	0.0104671770150235	0.0136601921192953	TCF4	UNCHANGED
TCF7	1247.36543422141	-0.456533260066668	0.139504202405224	-3.27254127256006	0.00106585309797423	0.00150714834458104	TCF7	UNCHANGED
TCF7L2	1018.83288186767	-0.0999834921416262	0.0877178502275555	-1.1398306260613	0.254356871759874	0.284751225391789	TCF7L2	UNCHANGED
TCFL5	483.372563632388	0.0600658857327103	0.0536075405442893	1.12047456613096	0.262511585026562	0.293158098793104	TCFL5	UNCHANGED
TCHP	1257.6639230309	-0.3134570533336	0.0358532285232425	-8.74278457602208	2.27434093281705e-18	6.33666016156615e-18	TCHP	UNCHANGED
TCIRG1	7892.79310903287	-0.489520917920773	0.0822090778014439	-5.95458471268942	2.60733049001806e-09	5.03951417824299e-09	TCIRG1	UNCHANGED
TCN1	1097.64950282325	-3.17692536405908	0.198274372603716	-16.022874375241	8.84645827940037e-58	6.67616799563052e-57	TCN1	DOWN
TCN2	920.688919461013	0.110549482261855	0.133576705417844	0.827610487292997	0.407891127089056	0.442944905487568	TCN2	UNCHANGED
TCOF1	2255.99891699655	0.266879485235677	0.0431823648932124	6.18028877982146	6.39844508601539e-10	1.27048513588853e-09	TCOF1	UNCHANGED
TCP1	6723.58505016861	-0.221182915455471	0.0411564612183889	-5.3741966366303	7.69248746553991e-08	1.38701348895028e-07	TCP1	UNCHANGED
TCP11L1	791.708004069792	0.396477527947486	0.0432634926571887	9.16425151083143	4.98919986212284e-20	1.47086305748715e-19	TCP11L1	UNCHANGED
TCP11L2	803.43543043238	-0.00391365915753918	0.0755291360151901	-0.0518165487389143	0.958674869278236	0.962824594720866	TCP11L2	UNCHANGED
TCTA	1323.90009826939	-0.190706560002314	0.0487736602590041	-3.91003174643035	9.22839917137033e-05	0.00013979121122905	TCTA	UNCHANGED
TCTN1	448.942665015811	-0.565089377321519	0.0752694408360012	-7.50755380995521	6.02424250949037e-14	1.42813836013027e-13	TCTN1	UNCHANGED
TCTN2	285.974914600198	0.179488533152517	0.0694927232005914	2.58283925116047	0.00979909682591146	0.01282668957947	TCTN2	UNCHANGED
